,c,k,z
381,2.0882625012885037e+55,-4.3608183786423413e+55,0.012927456226334991
382,2.9844137774003295e+55,-6.232208087790948e+55,0.01219631869956568
383,4.2651369687677e+55,-8.906680874340643e+55,0.011472385380934074
384,6.095466218560058e+55,-1.2728869620504621e+56,0.010961198217870092
385,8.711257972177556e+55,-1.8191302023920334e+56,0.007771503573437577
386,1.2449583466931874e+56,-2.599786777550236e+56,0.006944931432703169
387,1.7792163771882882e+56,-3.7154521868954484e+56,0.0057568959449655
388,2.5427444422244297e+56,-5.309891208122134e+56,0.006089068503215354
389,3.6339308593150385e+56,-7.5885634436469e+56,0.010145607717332134
390,5.1933860402934605e+56,-1.0845098869477544e+57,0.010977681902397656
391,7.422061565749993e+56,-1.549913502893761e+57,0.013026896777706173
392,1.0607144829670788e+57,-2.215039157654203e+57,0.013931498109862469
393,1.515906604127482e+57,-3.165595022419616e+57,0.012160953658040432
394,2.1664386310718793e+57,-4.524069839280132e+57,0.011191187884394547
395,3.0961381983701e+57,-6.465516835138339e+57,0.011882460836449707
396,4.4248065031334805e+57,-9.240111101403543e+57,0.008466891740337898
397,6.323655901561265e+57,-1.3205387186104847e+58,0.004616153349404359
398,9.037372353577988e+57,-1.8872311038387192e+58,0.003969487139037612
399,1.2915645684808846e+58,-2.697112314165229e+58,0.002884524257839492
400,1.845823065921125e+58,-3.8545437389333005e+58,0.003161194089874658
401,2.6379345437555544e+58,-5.508672129565501e+58,0.005677475093182756
402,3.769970581479439e+58,-7.872648667738158e+58,0.00709358321482985
403,5.387805477912361e+58,-1.1251095652071054e+59,0.008049724193895585
404,7.699913630740028e+58,-1.607936016385463e+59,0.008683130339047178
405,1.1004233572261216e+59,-2.2979612943861445e+59,0.00870181349261883
406,1.5726560364189791e+59,-3.284102138819773e+59,0.007218583977785592
407,2.2475413600084425e+59,-4.693432776500136e+59,0.012327098915026521
408,3.2120451312742236e+59,-6.707559721465367e+59,0.011022583025451078
409,4.590453421201418e+59,-9.586023612033991e+59,0.011617987413943508
410,6.560388086409111e+59,-1.3699743648409595e+60,0.011420690441918879
411,9.375695142776216e+59,-1.957881428505223e+60,0.011917406360150554
412,1.3399155393319484e+60,-2.7980813265295372e+60,0.011606732127069336
413,1.9149232405732875e+60,-3.998842317969517e+60,0.00936734362402317
