,A,C,K,Y,I
640,319234.5792119807,2789871.2901166314,511456.7898411599,367722.01722581126,-2422149.27289082
641,325619.2707962203,2869740.927143758,521685.968037962,375076.4667156193,-2494664.4604281387
642,332131.6562121447,2953537.4872635175,532119.7233320966,382578.0038004352,-2570959.4834630825
643,338774.2893363876,3037062.0431186105,542762.1515343139,390229.5711529016,-2646832.471965709
644,345549.77512311534,3115254.377152669,553617.4274617872,398034.16967149795,-2717220.207481171
645,352460.77062557766,3200344.453677909,564689.8165589089,405994.86181073845,-2794349.5918671703
646,359509.9860380892,3285145.9661106113,575983.649101182,414114.76685735694,-2871031.1992532546
647,366700.185758851,3383122.841788378,587503.3642442909,422397.07128826616,-2960725.770500112
648,374034.18947402807,3483396.1366321677,599253.4662525501,430845.02020354656,-3052551.116428621
649,381514.8732635086,3594733.481964199,611238.5736890528,439461.92882790975,-3155271.553136289
650,389145.1707287788,3710798.289012001,623463.378738492,448251.1746464307,-3262547.1143655702
651,396928.0741433544,3828868.0967511674,635932.6788462643,457216.2051564305,-3371651.891594737
652,404866.6356262215,3949366.2296355157,648651.3658143948,466360.5364617364,-3483005.693173779
653,412963.96833874594,4076221.492794778,661624.4282959638,475687.7547758002,-3600533.738018978
654,421223.24770552083,4204452.163963593,674856.9500302719,485201.51702543366,-3719250.646938159
655,429647.7126596313,4321406.179900705,688354.1195201002,494905.553942188,-3826500.6259585167
656,438240.6669128239,4424046.514968327,702121.2357511359,504803.67232014576,-3919242.8426481816
657,447005.48025108036,4522124.315885491,716163.7015424503,514899.75462632737,-4007224.5612591635
658,455945.589856102,4614708.254607026,730487.0181811505,525197.7589089755,-4089510.495698051
659,465064.50165322406,4710952.0942921145,745096.8054271921,535701.7241992609,-4175250.3700928534
660,474365.79168628855,4807808.1532668825,759998.7872184826,546415.7685365938,-4261392.384730289
661,483853.10752001434,4911118.906421647,775198.8104455078,557344.0941488963,-4353774.812272751
662,493530.1696704146,5014161.22309948,790702.8314707908,568490.985698352,-4445670.237401129
663,503400.7730638229,5124587.222835741,806516.9353329366,579860.8155999823,-4544726.407235758
664,513468.7885250994,5240291.144931683,822647.3196496697,591458.041749653,-4648833.10318203
665,523738.16429560137,5369180.413236757,839100.3128974672,603287.2126907936,-4765893.200545963
666,534212.9275815134,5490603.29858452,855882.3591936135,615352.9655804774,-4875250.3330040425
667,544897.1861331437,5593812.455375436,873000.0462736328,627660.0334973158,-4966152.42187812
668,555795.1298558066,5692578.780193087,890460.0942495734,640213.2443156113,-5052365.5358774755
669,566911.0324529227,5801780.206281198,908269.3475589028,653017.5202936755,-5148762.685987523
670,578249.2531019811,5905920.189268187,926434.7809876724,666077.8807243333,-5239842.308543853
671,589814.2381640208,6007064.415504112,944963.5248162154,679399.4487370073,-5327664.966767104
672,601610.5229273012,6095853.8152706465,963862.8424634814,692987.4478817664,-5402866.36738888
673,613642.7333858473,6176100.068080451,983140.1496739114,706847.2077018346,-5469252.8603786165
674,625915.5880535642,6257198.87340195,1002803.0065038718,720984.1634678983,-5536214.709934052
675,638433.8998146355,6320493.426897641,1022859.1167220513,735403.8575407921,-5585089.569356849
676,651202.5778109282,6385705.516874978,1043316.3560216911,750111.9469784691,-5635593.569896509
677,664226.6293671469,6454887.721779988,1064182.7400888533,765114.1982009152,-5689773.523579073
678,677511.1619544898,6525305.81827797,1085466.450577495,780416.494176069,-5744889.324101901
679,691061.3851935796,6601008.636101532,1107175.8357711947,796024.8361775535,-5804983.799923979
680,704882.6128974512,6671931.337101491,1129319.40588629,811945.3444189131,-5859985.992682578
681,718980.2651554003,6763138.534880551,1151905.8527362756,828184.2639752888,-5934954.270905262
682,733359.8704585083,6868057.075659753,1174944.0240247406,844747.9609525029,-6023309.11470725
683,748027.0678676784,6965662.855897033,1198442.9529041068,861642.9306107346,-6104019.925286298
684,762987.609225032,7065637.8633303875,1222411.863355396,878875.800307981,-6186762.063022407
685,778247.3614095326,7159995.668528136,1246860.1503679235,896453.3270437593,-6263542.341484376
686,793812.3086377233,7275545.125596935,1271797.4086359642,914382.4055038433,-6361162.720093092
687,809688.5548104778,7392682.204180594,1297233.4056646698,932670.0641516963,-6460012.140028898
688,825882.3259066874,7496019.7203306975,1323178.1200573058,951323.4754167481,-6544696.24491395
689,842399.9724248211,7615285.95404224,1349641.7357595728,970349.9564216321,-6644935.997620608
690,859247.9718733176,7746995.558186489,1376634.621020082,989756.9664522127,-6757238.591734276
691,876432.931310784,7878980.891174325,1404167.360498705,1009552.1159312708,-6869428.775243054
692,893961.5899369996,8006402.733989088,1432250.7542382467,1029743.1682858844,-6976659.565703204
693,911840.8217357396,8130945.793684484,1460895.8169731651,1050338.0419292895,-7080607.751755195
694,930077.6381704544,8258257.790444204,1490113.782389951,1071344.8133533897,-7186912.977090814
695,948679.1909338635,8372491.725759646,1519916.1045741215,1092771.7196579124,-7279720.006101733
696,967652.7747525409,8520053.618766237,1550314.4818151474,1114627.165946305,-7405426.452819932
697,987005.8302475917,8670007.563699776,1581320.8179755616,1136919.7193000412,-7533087.844399735
698,1006745.9468525435,8860682.161186108,1612947.2861935976,1159658.1248714342,-7701024.036314674
699,1026880.8657895944,9046892.27732278,1645206.2727695918,1182851.2961802783,-7864040.981142502
700,1047418.4831053863,9232881.40954211,1678110.4407338754,1206508.3312726484,-8026373.078269461
701,1068366.852767494,9417162.198745394,1711672.692367306,1230638.5071337,-8186523.691611694
702,1089734.189822844,9621697.825083904,1745906.1925099646,1255251.2872618334,-8366446.5378220705
703,1111528.8736193008,9848528.50328935,1780824.3609848276,1280356.3226321863,-8568172.180657163
704,1133759.451091687,10084984.803628061,1816440.8892697685,1305963.4579422132,-8779021.345685847
705,1156434.6401135207,10347437.923607998,1852769.7496589809,1332082.7362902958,-9015355.187317701
706,1179563.332915791,10636975.40171828,1889825.185230742,1358724.399768516,-9278251.001949763
707,1203154.599574107,10951136.302801948,1927621.7271739575,1385898.8960115886,-9565237.406790359
708,1227217.691565589,11260418.574382886,1966174.1951323708,1413616.8811391038,-9846801.693243783
709,1251762.045396901,11548652.874415757,2005497.712304059,1441889.2259377015,-10106763.648478055
710,1276797.286304839,11804489.540432349,2045607.7016670282,1470727.018030834,-10333762.522401515
711,1302333.2320309358,12031328.259973295,2086519.8950043768,1500141.566868951,-10531186.693104343
712,1328379.8966715545,12255640.82553709,2128250.338086695,1530144.4079517068,-10725496.417585382
713,1354947.4946049857,12454427.86800623,2170815.388343389,1560747.3054921895,-10893680.56251404
714,1382046.4444970854,12656182.981966373,2214231.744960916,1591962.2621386547,-11064220.719827717
715,1409687.373387027,12900154.888761256,2258516.432421602,1623801.518718435,-11276353.370042821
716,1437881.1208547675,13145396.856581684,2303686.8063700777,1656277.558863591,-11489119.297718093
717,1466638.743271863,13347890.631745221,2349760.5839908067,1689403.1189905778,-11658487.512754643
718,1495971.5181373004,13578227.31565946,2396755.847445973,1723191.1925378384,-11855036.123121621
719,1525890.9485000463,13808489.445667934,2444691.011579986,1757655.0265659695,-12050834.419101965
720,1556408.7674700473,14031432.843513686,2493584.878618991,1792808.1371931992,-12238624.706320487
721,1587536.9428194482,14253333.759187143,2543456.6243506367,1828664.3103245564,-12424669.448862586
722,1619287.6816758371,14445299.020868428,2594325.802799506,1865237.606444581,-12580061.414423848
723,1651673.435309354,14645069.176297884,2646212.370424299,1902542.3696963706,-12742526.806601513
724,1684706.904015541,14873415.51131161,2699136.670611291,1940593.228474117,-12932822.282837491
725,1718401.042095852,15079203.869358549,2753119.450596696,1979405.103088989,-13099798.76626956
726,1752769.062937769,15309042.352346476,2808181.8917365223,2018993.216394256,-13290049.13595222
727,1787824.4441965246,15564022.857909428,2864345.580151863,2059373.091631895,-13504649.766277533
728,1823580.933080455,15808769.29110769,2921632.5379510336,2100560.5634285966,-13708208.727679092
729,1860052.551742064,16091562.238196515,2980065.2395492657,2142571.7856626995,-13948990.452533815
730,1897253.6027769055,16345086.80717665,3039666.5876713316,2185423.230722053,-14159663.576454597
731,1935198.6748324435,16619947.998201925,3100459.9687670167,2229131.7059791465,-14390816.29222278
732,1973902.6483290924,16897464.063751306,3162469.2148869243,2273714.3501810846,-14623749.713570222
733,2013380.7012956743,17179707.203640483,3225718.6461371244,2319188.6473119026,-14860518.55632858
734,2053648.315321588,17482394.666883007,3290233.067047919,2365572.4306087033,-15116822.236274304
735,2094721.2816280196,17799722.828056145,3356037.774915402,2412883.8892562026,-15386838.938799944
736,2136615.7072605803,18056998.453582212,3423158.57120648,2461141.5758399363,-15595856.877742276
737,2179348.021405792,18277894.087495413,3491621.788934001,2510364.417343932,-15767529.67015148
738,2222934.981833908,18470602.68185797,3561454.2738135266,2560571.716281392,-15910030.965576578
739,2267393.681470586,18665664.80926019,3632683.4120504563,2611783.161986988,-16053881.647273201
740,2312741.5550999977,18899547.679270253,3705337.1352330954,2664018.8370771105,-16235528.842193142
741,2358996.3862019978,19181945.919275127,3779443.931215431,2717299.225310135,-16464646.693964992
742,2406176.3139260374,19498273.30245809,3855032.8594547682,2771645.220517823,-16726628.081940265
743,2454299.8402045583,19829830.26360531,3932133.563322274,2827078.1349962642,-17002752.128609046
744,2503385.8370086495,20132841.96872362,4010776.2779531446,2883619.7070494792,-17249222.261674143
745,2553453.553748823,20491166.40994854,4090991.8537305836,2941292.1120220907,-17549874.29792645
746,2604522.624823799,20862320.794604953,4172811.7356917458,3000117.9639441296,-17862202.830660824
747,2656613.077320275,21192256.790307414,4256268.011751794,3060120.3321409933,-18132136.45816642
748,2709745.338866681,21506489.245613348,4341393.417221961,3121322.748540596,-18385166.497072753
749,2763940.2456440143,21881511.66381871,4428221.336102175,3183749.2144114887,-18697762.44940722
750,2819219.050556895,22326617.793109156,4516785.81095265,3247424.2090805587,-19079193.584028598
751,2875603.4315680326,22739923.91326932,4607121.566560304,3312372.7017579116,-19427551.211511407
752,2933115.5001993934,23255530.414105635,4699264.0464048395,3378620.1662569293,-19876910.247848704
753,2991777.8102033813,23820942.613443095,4793249.368540687,3446192.578470183,-20374750.034972914
754,3051613.366407449,24421303.376076926,4889114.394611609,3515116.4383868277,-20906186.937690098
755,3112645.633735598,24974870.84534354,4986896.716254965,3585418.774434357,-21389452.070909183
756,3174898.54641031,25642281.89253005,5086634.694949855,3657127.159493182,-21985154.73303687
757,3238396.517338516,26316219.97613464,5188367.423755988,3730269.7102121776,-22585950.26592246
758,3303164.4476852864,26961042.483530033,5292134.806099591,3804875.1117215273,-23156167.371808507
759,3369227.7366389926,27592831.68624879,5397977.538861046,3880972.621858738,-23711859.064390052
760,3436612.291371772,28229055.77482049,5505937.128282842,3958592.0826311745,-24270463.692189317
761,3505344.5371992076,28821340.661128204,5616055.907882044,4037763.932271577,-24783576.728856627
762,3575451.427943192,29458983.194596086,5728377.069127762,4118519.220210693,-25340463.974385392
763,3646960.4565020557,30100896.933960266,5842944.650675078,4200889.613278059,-25900007.320682205
764,3719899.665632097,30653043.649457384,5959803.5804577125,4284907.413474367,-26368136.235983018
765,3794297.658944739,31166070.23152423,6078999.694588209,4370605.5709152995,-26795464.66060893
766,3870183.6121236337,31624507.31278728,6200579.732084121,4458017.691738599,-27166489.62104868
767,3947587.2843661066,32048805.915859263,6324591.373218403,4547178.055601377,-27501627.860257886
768,4026539.030053429,32455402.18930288,6451083.249072786,4638121.627150664,-27817280.562152214
769,4107069.8106544977,32890696.513898313,6580104.964834671,4730884.070646527,-28159812.443251785
770,4189211.2068675878,33323968.137635622,6711707.112849967,4825501.762567591,-28498466.37506803
771,4272995.43100494,33762293.21940001,6845941.3042063005,4922011.808409196,-28840281.410990816
772,4358455.339625038,34169227.69703381,6982860.177954169,5020452.05485799,-29148775.642175816
773,4445624.446417539,34639769.63796844,7122517.433605664,5120861.107190981,-29518908.53077746
774,4534536.93534589,35109061.23706362,7264967.83009049,5223278.339647541,-29885782.897416078
775,4625227.6740528075,35730846.792900816,7410267.239949802,5327743.917927621,-30403102.874973193
776,4717732.227533864,36306033.895700864,7558472.626615335,5434298.805316382,-30871735.090384483
777,4812086.872084541,36894675.97398102,7709642.124708271,5542984.791249698,-31351691.182731323
778,4908328.609526233,37592593.24728453,7863835.015713073,5653844.49753797,-31938748.74974656
779,5006495.181716757,38222425.09495968,8021111.755806036,5766921.39606861,-32455503.698891073
780,5106625.085351093,38798837.841400184,8181534.033463854,5882259.833165817,-32916578.008234367
781,5208757.587058114,39310048.89334121,8345164.758027148,5999905.039296648,-33310143.854044564
782,5312932.738799277,39831536.074548654,8512068.10135676,6119903.150472185,-33711632.92407647
783,5419191.393575262,40350834.040249996,8682309.510936737,6242301.223738317,-34108532.816511676
784,5527575.221446767,40907497.06849042,8855955.750012295,6367147.258751029,-34540349.809739396
785,5638126.725875703,41572710.664414756,9033074.915037572,6494490.214715966,-35078220.44969879
786,5750889.260393217,42163751.722995356,9213736.455235945,6624380.028047198,-35539371.69494816
787,5865907.045601082,42744038.13493762,9398011.23018058,6756867.63849537,-35987170.49644225
788,5983225.186513104,43378502.18713917,9585971.50284417,6892005.00163135,-36486497.18550782
789,6102889.690243365,43823922.97352275,9777690.972830977,7029845.1102764765,-36794077.86324628
790,6224947.484048233,44250847.10599921,9973244.841726221,7170442.02314544,-37080405.08285377
791,6349446.433729198,44665821.42050388,10172709.788543118,7313850.8743890645,-37351970.54611481
792,6476435.362403782,45056460.929657795,10376164.03413642,7460127.902623065,-37596333.02703473
793,6605964.069651858,45500276.53129715,10583687.36720524,7609330.471974701,-37890946.05932245
794,6738083.351044895,46067373.98403669,10795361.167424632,7761517.092818882,-38305856.89121781
795,6872845.0180657925,46611116.103311434,11011268.436773494,7916747.444597096,-38694368.65871434
796,7010301.918427109,47377536.166127354,11231493.858499054,8075082.404918487,-39302453.76120887
797,7150507.956795651,48100712.36716148,11456123.776677156,8236584.061861914,-39864128.305299565
798,7293518.115931564,48840668.225481376,11685246.295927444,8401315.75252843,-40439352.47295295
799,7439388.478250195,49623733.774739794,11918951.265993053,8569342.077101093,-41054391.697638705
800,7588176.2478152,50283268.42895764,12157330.330574257,8740728.927111408,-41542539.50184623
801,7739939.772771504,51012745.71422864,12400476.98398707,8915543.51574823,-42097202.198480405
802,7894738.568226934,51768849.4128618,12648486.567994796,9093854.395624315,-42674995.017237484
803,8052633.339591473,52565146.01148326,12901456.343552452,9275731.493069831,-43289414.518413424
804,8213686.006383303,53491159.03666599,13159485.515985634,9461246.132758537,-44029912.903907456
805,8377959.726510969,54444576.61663309,13422675.267038068,9650471.064199362,-44794105.55243373
806,8545518.921041189,55537630.70126617,13691128.815336086,9843480.494748816,-45694150.20651735
807,8716429.299462013,56508600.90830359,13964951.426390983,10040350.112138638,-46468250.79616495
808,8890757.885451254,57475941.48802122,14244250.495002909,10241157.123027166,-47234784.36499405
809,9068573.043160278,58607681.4582197,14529135.548874537,10445980.27497195,-48161701.183247745
810,9249944.504023483,59753467.34580068,14819718.297863306,10654899.888670057,-49098567.457130626
811,9434943.394103954,60781844.11004275,15116112.699297152,10867997.894095412,-49913846.21594734
812,9623642.261986032,61700726.89302426,15418434.991418695,11085357.860202799,-50615369.03282146
813,9816115.107225753,62558445.79693379,15726803.732518638,11307065.026308736,-51251380.770625055
814,10012437.409370268,63289099.07356658,16041339.84835226,11533206.335717738,-51755892.73784884
815,10212686.157557674,64114827.53791286,16362166.693031233,11763870.472723097,-52350957.065189764
816,10416939.880708829,64626955.755900554,16689410.065180881,11999147.89043613,-52627807.86546443
817,10625278.678323004,65080128.09580276,17023198.314801753,12239130.858666416,-52840997.23713635
818,10837784.251889465,65405438.87625867,17363662.32889854,12483913.486149907,-52921525.390108764
819,11054539.936927255,65609680.11391085,17710935.625251014,12733591.766608784,-52876088.347302064
820,11275630.7356658,65798245.17956327,18065154.3911658,12988263.613460926,-52809981.56610234
821,11501143.350379115,65888462.61515654,18426457.530770298,13248028.896898845,-52640433.718257695
822,11731166.217386698,66099593.22374091,18794986.73849157,13512989.487154007,-52586603.736586906
823,11965789.541734433,66266997.147272415,19170886.525015663,13783249.28805998,-52483747.859212436
824,12205105.332569122,66422496.83203063,19554304.308226276,14058914.285190284,-52363582.54684035
825,12449207.439220505,66742642.85170239,19945390.450221963,14340092.582936332,-52402550.26876606
826,12698191.588004915,67149415.5088168,20344298.31067992,14626894.445693081,-52522521.06312371
827,12952155.419765012,67621269.7617826,20751184.326312423,14919432.345266122,-52701837.41651648
828,13211198.528160313,68136688.58935612,21166208.060609315,15217821.002475109,-52918867.58688101
829,13475422.49872352,68551361.8255389,21589532.26610585,15522177.43207632,-53029184.39346258
830,13744930.94869799,69055496.38914685,22021322.960487247,15832620.991299458,-53222875.39784739
831,14019829.56767195,69887497.91471502,22461749.471369844,16149273.422270784,-53738224.49244424
832,14300226.15902539,70721862.69033404,22910984.501532335,16472258.899502363,-54249603.79083167
833,14586230.682205899,71458226.38480364,23369204.230518967,16801704.085894838,-54656522.2989088
834,14877955.295850016,72028344.34560277,23836588.35436939,17137738.176076435,-54890606.16952633
835,15175514.401767017,72381258.14363182,24313320.16219682,17480492.948385198,-54900765.19524662
836,15479024.689802358,72742694.29351416,24799586.61300034,17830102.817611046,-54912591.475903116
837,15788605.183598405,73085058.12183915,25295578.39195396,18186704.884034626,-54898353.237804525
838,16104377.287270373,73630591.62990467,25801490.010226246,18550438.992593274,-55080152.6373114
839,16426464.83301578,74214804.56120978,26317519.854914434,18921447.782039832,-55293356.77916995
840,16754994.129676096,74942289.74586038,26843870.297478404,19299876.747487135,-55642412.99837325
841,17090094.01226962,75804668.20193075,27380747.74653721,19685874.291735128,-56118793.91019562
842,17431895.89251501,76883924.01621023,27928362.743879464,20079591.78671758,-56804332.22949265
843,17780533.81036531,77954890.55792992,28486930.03450689,20481183.630162828,-57473706.92776709
844,18136144.48657262,79210244.1960601,29056668.674170118,20890807.311172202,-58319436.884887904
845,18498867.37630407,80570235.40501858,29637802.082941547,21308623.46500693,-59261611.94001165
846,18868844.723830152,81799632.9497129,30230558.15510638,21734795.940886915,-60064837.00882599
847,19246221.618306756,82905500.22783151,30835169.350805208,22169491.86673545,-60736008.36109606
848,19631146.050672892,84120140.77890232,31451872.775596417,22612881.712217882,-61507259.06668444
849,20023768.971686352,85323883.57119498,32080910.265806135,23065139.35394622,-62258744.21724875
850,20424244.351120077,86206197.76101132,32722528.501628164,23526442.147604976,-62679755.613406345
851,20832729.23814248,87181607.74147202,33376979.11214465,23996970.99928906,-63184636.74218296
852,21249383.822905328,88249433.20167994,34044518.73363337,24476910.42773979,-63772522.77394015
853,21674371.499363437,89398073.88027486,34725409.146222875,24966448.64447288,-64431625.23580198
854,22107858.929350704,90855802.1412049,35419917.36920032,25465777.62600138,-65390024.51520351
855,22550016.10793772,92284192.69733955,36128315.748427264,25975093.185389616,-66309099.511949934
856,23001016.430096474,93481456.99681894,36850882.09312102,26494595.055508852,-66986861.94131009
857,23461036.758698404,94841191.82624371,37587899.772690184,27024486.96475201,-67816704.86149171
858,23930257.493872374,96274835.39869381,38339657.80288767,27564976.711540926,-68709858.68715289
859,24408862.643749822,97865234.32394153,39106450.99401275,28116276.253335435,-69748958.0706061
860,24897039.89662482,99621352.91336073,39888580.04746086,28678601.7856424,-70942751.12771833
861,25394980.694557317,101448038.3756486,40686351.679205865,29252173.827997603,-72195864.547651
862,25902880.30844846,103208478.17372753,41500078.74147651,29837217.31074496,-73371260.86298257
863,26420937.91461743,105000040.72276251,42330080.34715881,30433961.663614508,-74566079.059148
864,26949356.67290978,106804461.10203876,43176681.98467876,31042640.903481904,-75761820.19855686
865,27488343.806367975,108560740.77631062,44040215.65438306,31663493.728024572,-76897247.04828605
866,28038110.682495337,110398071.26729515,44921019.999664545,32296763.60952895,-78101307.6577662
867,28598872.896145243,112257896.04232758,45819440.43061361,32942698.888396397,-79315197.15393119
868,29170850.35406815,114177300.07475264,46735829.27060067,33601552.87293156,-80575747.20182109
869,29754267.361149512,115905737.24420781,47670545.88437786,34273583.93650829,-81632153.30769953
870,30349352.708372504,117624598.42265902,48623956.83437546,34959055.62220742,-82665542.8004516
871,30956339.762539953,119139466.11765714,49596436.00158631,35658236.74123516,-83481229.37642199
872,31575466.557790753,120473589.19923373,50588364.754352555,36371401.483120374,-84102187.71611336
873,32206975.88894657,122194687.67123304,51600132.089573756,37098829.52143933,-85095858.14979371
874,32851115.4067255,123735900.71389674,52632134.76236152,37840806.11855372,-85895094.59534302
875,33508137.71486001,125457797.33662684,53684777.49382997,38597622.24873736,-86860175.08788949
876,34178300.46915721,126835221.60920213,54758473.07327479,39369574.700089686,-87465646.90911245
877,34861866.47854036,128259495.47643414,55853642.57107749,40156966.20192906,-88102529.27450508
878,35559103.80811117,130013143.90199468,56970715.46108024,40960105.53428924,-89053038.36770543
879,36270285.88427339,132028517.39252606,58110129.80546046,41779307.652558394,-90249209.73996767
880,36995691.601958856,133915969.55263393,59272332.43104289,42614893.81196665,-91301075.74066728
881,37735605.43399803,136073555.91289124,60457779.11395583,43467191.695602454,-92606364.21728879
882,38490317.542678,138194492.74895552,61666934.72571557,44336535.53587319,-93857957.21308233
883,39260123.89353156,140121151.72772062,62900273.44880114,45223266.252753206,-94897885.47496742
884,40045326.37140219,141791272.89356804,64158278.94747099,46127731.58421294,-95663541.30935511
885,40846232.898830235,142991796.60475808,65441444.55629957,47050286.22234184,-95941510.38241625
886,41663157.55680684,144413263.0764001,66750273.48670747,47991291.95526141,-96421971.12113869
887,42496420.70794298,146136361.00297135,68085278.99461456,48951117.80260017,-97185243.20037118
888,43346349.122101836,148409205.6974863,69446984.61242802,49930140.1668314,-98479065.5306549
889,44213276.10454387,150649760.2152744,70835924.33377472,50928742.97644421,-99721017.23883018
890,45097541.626634754,152865778.6026749,72252642.850007,51947317.84234821,-100918460.76032668
891,45999492.45916745,154990061.6708502,73697695.73634143,52986264.2055223,-102003797.46532789
892,46919482.3083508,157284320.9487041,75171649.68322267,54045989.49656814,-103238331.45213595
893,47857871.95451781,159700860.86719534,76675082.70757686,55126909.293118976,-104573951.57407635
894,48815029.393608175,161728334.03615138,78208584.38780464,56229447.48460576,-105498886.55154562
895,49791329.98148034,163989014.39051953,79772756.10908425,57354036.44152857,-106634977.94899096
896,50787156.58110994,166511083.59478307,81368211.26347911,58501117.1773072,-108009966.41747586
897,51802899.71273214,169191980.94363794,82995575.51858583,59671139.527288936,-109520841.416349
898,52838957.706986785,171870175.4007315,84655487.05676217,60864562.3238319,-111005613.0768996
899,53895736.86112653,173991687.08906364,86348596.82197945,62081853.57550281,-111909833.51356083
900,54973651.59834906,176239637.13841465,88075568.79092371,63323490.654023804,-112916146.48439085
901,56073124.63031604,178542579.70257303,89837080.19798324,64589960.47384268,-113952619.22873035
902,57194587.12292236,180777180.128749,91633821.83204034,65881759.68981125,-114895420.43893775
903,58338478.86538081,183130738.71122912,93466498.30049129,67199394.89046863,-115931343.82076049
904,59505248.44268843,185499521.00557166,95335828.29693192,68543382.79484163,-116956138.21073003
905,60695353.41154219,187989877.40226415,97242544.8939499,69914250.45744197,-118075626.94482218
906,61909260.47977304,190533004.05374932,99187395.82179545,71312535.4730543,-119220468.58069502
907,63147445.6893685,192999630.60682806,101171143.76712665,72738786.18874782,-120260844.41808024
908,64410394.60315587,195154316.76982597,103194566.67036267,74193561.91853915,-120960754.85128681
909,65698602.49521899,196954924.70062515,105258458.0331472,75677433.16324632,-121277491.53737883
910,67012574.545123376,199006746.88761193,107363627.22882427,77190981.83406346,-121815765.05354847
911,68352826.03602584,201160734.70348996,109510899.80602032,78734801.47778045,-122425933.22570951
912,69719882.55674636,203587294.22653785,111701117.83517334,80309497.51446088,-123277796.71207698
913,71114280.20788129,206294654.3670681,113935140.22345544,81915687.4715613,-124378966.89550681
914,72536565.81203891,209055720.17350927,116213843.05668126,83554001.22719505,-125501718.94631422
915,73987297.1282797,212695430.38630664,118538119.9511504,85225081.25892913,-127470349.12737751
916,75467043.07084529,216219574.80141756,120908882.37335485,86929582.8891077,-129289991.91230986
917,76976383.9322622,219867421.1666013,123327060.04619712,88668174.55236304,-131199246.61423826
918,78515911.61090744,223395632.35982183,125793601.27075133,90441538.04850711,-132954094.31131472
919,80086229.8431256,226869714.03453013,128309473.32097119,92250368.81482744,-134619345.2197027
920,81687954.4399881,229995976.68695632,130875662.81106584,94095376.19623052,-135900600.49072582
921,83321713.52878787,233538196.9748746,133493176.0968127,95977283.72652347,-137560913.2483511
922,84988147.79936363,236949826.26356396,136163039.64355832,97896829.4064051,-139052996.85715884
923,86687910.7553509,240774740.4526376,138886300.4647888,99854766.00065002,-140919974.4519876
924,88421668.97045793,245203017.3963758,141664026.50164318,101851861.32660714,-143351156.06976867
925,90190102.34986708,249722350.62946665,144497307.05418673,103888898.55799462,-145833452.07147205
926,91993904.39686443,254087874.64395967,147387253.21650842,105966676.53373535,-148121198.1102243
927,93833782.48480171,258713893.73642838,150334998.3050433,108086010.06963079,-150627883.66679758
928,95710458.13449775,263730474.35592404,153341698.2951201,110247730.27619477,-153482744.07972926
929,97624667.2971877,269184318.6968065,156408532.28388792,112452684.88665052,-156731633.810156
930,99577160.64313146,274049655.73278224,159536702.94638973,114701738.58801232,-159347917.1447699
931,101568703.85599409,279828329.6246592,162727437.03160927,116995773.36544342,-162832556.25921577
932,103600077.93311398,285236978.41520154,165981985.7896593,119335688.83650917,-165901289.57869238
933,105672079.49177626,289998250.23913896,169301625.52359986,121722402.61715356,-168275847.6219854
934,107785521.08161178,295231841.87204844,172687658.0597302,124156850.6750309,-171074991.19701755
935,109941231.50324403,300391973.72019845,176141411.24280435,126639987.69325073,-173751986.02694774
936,112140056.1333089,305743691.52828974,179664239.4911799,129172787.45218866,-176570904.07610106
937,114382857.25597508,311351436.3700425,183257524.30435866,131756243.2062699,-179595193.16377258
938,116670514.40109459,318126008.2098001,186922674.81672937,134391368.0760644,-183734640.13373572
939,119003924.68911648,325112276.53924686,190661128.3319554,137079195.4416604,-188033081.09758645
940,121384003.18289882,332516677.21545184,194474350.91805676,139820779.35469145,-192695897.8607604
941,123811683.24655679,339824358.26931006,198363837.9531459,142617194.94539332,-197207163.32391673
942,126287916.91148794,346794235.4502598,202331114.7289871,145469538.84792012,-201324696.60233968
943,128813675.2497177,354478323.84363806,206377737.04563853,148378929.62963918,-206099394.21399888
944,131389948.75471205,362699272.7100565,210505291.80622303,151346508.22647497,-211352764.4835815
945,134017747.72980629,372165193.0180332,214715397.66327515,154373438.39551836,-217791754.62251484
946,136698102.68440244,381205599.8663146,219009705.62891215,157460907.16609713,-223744692.70021746
947,139432064.7380905,390659139.4227906,223389899.75859585,160610125.31310856,-230049014.10968202
948,142220706.0328523,400840287.21158004,227857697.77135575,163822327.82316428,-237017959.38841575
949,145065120.15350932,409863450.5257929,232414851.7373838,167098774.3819141,-242764676.1438788
950,147966422.55657953,418024989.1454293,237063148.7875742,170440749.87288326,-247584239.27254605
951,150925751.0077111,426749744.2137323,241804411.7857536,173849564.87517837,-252900179.33855394
952,153944266.02786535,435829920.8119511,246640500.0422547,177326556.1771653,-258503364.6347858
953,157023151.34842265,444535666.9444048,251573310.06142193,180873087.3046605,-263662579.63974428
954,160163614.3753911,454201303.455524,256604776.2860362,184490549.0557978,-269710754.3997263
955,163366886.66289893,463248637.79982835,261736871.82900128,188180360.04063323,-275068277.7591951
956,166634224.3961569,471186613.4965585,266971609.2835354,191943967.24531838,-279242646.25124013
957,169966908.88408005,479405408.80628306,272311041.49373573,195782846.5955156,-283622562.21076745
958,173366247.06176165,487951305.94886065,277757262.34786344,199698503.53265703,-288252802.4162036
959,176833572.0029969,497596386.5919928,283312407.62052387,203692473.6088541,-293903912.9831387
960,180370243.44305682,507654156.72416246,288978655.7948125,207766323.08575007,-299887833.63841236
