,c,k,z
184,-0.728054704420528,0.012052275206939878,-0.009158602189494923
185,-0.7368002606891911,0.011933988121403569,-0.0075362023722303426
186,-0.7440034020184866,0.011864823327272674,-0.00810312759184128
187,-0.7517437831939342,0.011731686833149565,-0.010017788757807318
188,-0.7613017293716632,0.011581709153199976,-0.007672682873607604
189,-0.7686308534563565,0.011533743394989708,-0.008112814407076084
190,-0.776376881310536,0.011405929651541146,-0.006903529883609274
191,-0.7829730070064429,0.011310108146302972,-0.0020002733536225352
192,-0.7849101303875068,0.01125880481576209,4.4042449785301014e-05
193,-0.7849039090933491,0.011096236969934663,0.00028178423782805265
194,-0.7846704487846259,0.010878287009970001,-0.004056493997782992
195,-0.7885567910403314,0.01058966915163051,-0.005442374104506733
196,-0.7937585190159152,0.01040462439180948,-0.005519811557212644
197,-0.799032770500208,0.01026132498140353,-0.006301946433633615
198,-0.8050490171475948,0.010111262321905113,-0.00591128759594303
199,-0.8106932123440108,0.009988776617437984,-0.00843749055020979
200,-0.8187362776840471,0.009822597462877504,-0.0063361965981256155
201,-0.8247823759395018,0.009749740119102072,-0.008250853206047593
202,-0.8326464746795158,0.009600991283172652,-0.010527852965161066
203,-0.8426728687044908,0.009468521820030315,-0.008494772836721082
204,-0.850767215926276,0.009417475874497906,-0.004051493422088809
205,-0.8546398658383862,0.00937593624438093,-0.005114057199197372
206,-0.8595210974133103,0.009219330320565218,-0.005354320235653748
207,-0.864629800058436,0.009083584260758325,-0.004260879546368288
208,-0.8686990256455787,0.008968242121647822,-0.00589630062553153
209,-0.8743211164395542,0.008811973306568945,-0.002854629748103172
210,-0.8770530199995641,0.008726529673815367,-0.00821125361034155
211,-0.884872859915056,0.008520056252415482,-0.007754433832245045
212,-0.8922581435513229,0.008428372867744763,-0.008050050484505114
213,-0.8999236794579255,0.00832680922170692,-0.009922058621501022
214,-0.9093670265520354,0.008211676638066065,-0.007157201970331807
215,-0.9161833148693698,0.008161612941849345,-0.009315417292031572
216,-0.9250493245314174,0.008038346154652992,-0.01237817110856931
217,-0.936824401565118,0.00792414931431805,-0.011368631231351666
218,-0.9476400109125501,0.007875741339018843,-0.016445673092949677
219,-0.9632782875962327,0.007760905742193381,-0.017283492331749317
220,-0.979712133758727,0.007725337065090583,-0.014671431975998479
221,-0.9936642415685121,0.007727428874907391,-0.01108290234656279
222,-1.0042069472635209,0.007716582763877652,-0.011890481122824943
223,-1.0155164402722914,0.0076381333598112555,-0.007364163487817282
224,-1.0225256188354739,0.007610919382538441,-0.005680474464733238
225,-1.027934890409595,0.0075268857376158535,-0.0021272440624394862
226,-1.0299682076735004,0.0074466198583002415,-0.002743211170996207
227,-1.032586224241726,0.00730881265389034,-0.003070022920759095
228,-1.035514269250399,0.007179165865732351,6.217145893280601e-05
229,-1.035466349497101,0.0070812036040925124,-0.0005915654043803353
230,-1.0360390369549841,0.006935804901927678,-0.002632209903641944
231,-1.0385499008374548,0.006786358883288832,-0.004711670329931373
232,-1.0430358517786673,0.006652103295510037,-0.0031537589785711603
233,-1.0460414588055826,0.006559437298399874,-0.004076898897373409
234,-1.0499236937975691,0.006441581316906791,-0.007309187815479049
235,-1.056876245904714,0.0063146702969777875,-0.0076165879052144175
236,-1.064120536684624,0.006228243306074365,-0.005746345361416861
237,-1.0695878374366228,0.006159511333348998,-0.006301909607878616
238,-1.0755826379014404,0.006065253762698438,-0.004923605518625824
239,-1.0802677924725406,0.005987468718866558,-0.003203888894023037
240,-1.0833189611006522,0.005905615280135061,-0.002344955116588606
241,-1.0855538781822076,0.005810590737429079,-0.0016693764276677328
242,-1.087146733626874,0.005711520240376627,-0.0026749589210038876
243,-1.089694624105598,0.005600752530304335,-0.0004479172925658118
244,-1.0901265946380232,0.0055157143868673885,-0.004300722441455387
245,-1.0942184558768357,0.0053868368613241855,-0.005897443979815637
246,-1.0998269736047737,0.005290829199635714,-0.0025815527675704963
247,-1.1022852122124374,0.005231034047723904,-0.005147107189684454
248,-1.1071805005074744,0.005125492344819767,-0.005498027743274604
249,-1.1124089689954275,0.005044496407414416,-0.005233060276289199
250,-1.1173855358699112,0.004969588529733741,-0.0064798222386146164
251,-1.1235463413070585,0.004886933688715655,-0.007711899975278389
252,-1.1308774469758112,0.004810692476208404,-0.00729753628753814
253,-1.1378147522404158,0.00474857839053424,-0.009567974355121158
254,-1.1469088097573814,0.004672660840650255,-0.007738103499230958
255,-1.1542643579899663,0.004625773340621585,-0.008141604453801753
256,-1.1620030880125385,0.004561967134661764,-0.008836989027232307
257,-1.1704022939383143,0.004498931032599755,-0.005885873160722886
258,-1.175997821383434,0.004455285837020958,-0.006754103400727647
259,-1.1824180288368844,0.0043847143232448645,-0.005942161008871832
260,-1.1880667656257422,0.004325185469909853,-0.002302386065379687
261,-1.1902576024317155,0.004275420429887133,-0.001776140539420182
262,-1.191948375159046,0.004201116830826123,-0.001820505949659779
263,-1.193681165629964,0.004123916188281816,-0.006031877390381733
264,-1.1994146216344719,0.004031857584631461,-0.00731670387640402
265,-1.2063685499939316,0.003966263172511257,-0.005709642514746686
266,-1.2117956726154984,0.003916744893205294,-0.0059840860761817645
267,-1.2174834134263406,0.0038559048250704623,-0.004751023902371641
268,-1.2219996500524215,0.0038021720307311376,-0.003663866822203234
269,-1.2254829925137953,0.0037450016667740804,-0.005966621658524438
270,-1.2311538498853436,0.003673653299153707,-0.00425799475561829
271,-1.2352014271892133,0.003623754914142125,-0.004307084999405374
272,-1.2392955513789206,0.003563934877532021,-0.0071765372607193074
273,-1.2461155634677306,0.0034958628074082065,-0.009166455548649038
274,-1.2548259163758675,0.0034394362812915167,-0.009193015787562705
275,-1.2635614300362994,0.0033952818667138617,-0.011728486620856248
276,-1.2747055669669178,0.0033438806495676154,-0.007628276526210036
277,-1.2819544488729746,0.0033196223984165636,-0.009450020681673364
278,-1.290933917071822,0.003267533363882099,-0.013576287125130652
279,-1.3038332687041143,0.003213687019507357,-0.010885910494344743
280,-1.3141767120419052,0.0031898641675391897,-0.014552623353187591
281,-1.3280034697634557,0.0031418488964284645,-0.011139786797286211
282,-1.3385879872696935,0.003122120463057642,-0.009533868918785451
283,-1.3476468315456476,0.0030896846468475387,-0.009293292881260112
284,-1.356477074948645,0.003050186095022646,-0.010017438888752015
285,-1.3659952034913396,0.0030080063466840267,-0.009443403203057353
286,-1.3749679487304887,0.002971103119659059,-0.0071551069467221855
287,-1.3817667661678699,0.002937620677827169,-0.0048039343032021415
288,-1.3863319224051807,0.0028999128892432694,-0.00418720747077433
289,-1.3903111382104012,0.002853782604600394,-0.004804054131857816
290,-1.3948763082075832,0.002804232893038923,-0.006436568837796304
291,-1.400992318318553,0.002754334620109206,-0.006658361889870077
292,-1.4073189875776035,0.0027115089535900763,-0.00852185884160081
293,-1.415415934788374,0.0026660918807478655,-0.010514512003868123
294,-1.4254058612396292,0.0026244235217621893,-0.009511973484572108
295,-1.4344433404520414,0.002593213820261695,-0.011228781282716867
296,-1.4451117494080594,0.002554870105507345,-0.010546397814170846
297,-1.4551318608373764,0.0025247849965003514,-0.009045970918501197
298,-1.4637265346778205,0.0024954487260220384,-0.006614868917979644
299,-1.4700116302840334,0.002465719033848142,-0.0024653329065503285
300,-1.4723546360725481,0.0024356864223367323,-0.004001303285286849
301,-1.4761567775434037,0.002388735782579557,-0.0029532241420098995
302,-1.4789632116619016,0.0023497518699741506,-0.005939168455787753
303,-1.4846062586271522,0.0023025167299192675,-0.0041122121406060134
304,-1.488513668781389,0.0022691201670782843,-0.0031313505736572374
305,-1.4914892316601613,0.002232106371870428,-0.0006990380121917831
306,-1.4921540702140514,0.0021967782106626682,-0.00128230402152189
307,-1.4933729822199568,0.0021535891910785883,-5.94743968601976e-05
308,-1.4934301791928934,0.0021149845489346255,-0.0021190259140950415
309,-1.4954439219902502,0.002070171479708578,-0.001957104380296732
310,-1.4973038142951511,0.002032458363726906,0.0007003513128306443
311,-1.4966391007357691,0.0019991118246742057,0.0015905451946126349
312,-1.495128679029635,0.001960319898451248,0.00198196659982872
313,-1.493246383406852,0.0019204421913449911,0.0005708479969805836
314,-1.492704626900128,0.0018782709279602766,-0.0038260216527897387
315,-1.4963398732147228,0.0018343797332092816,-0.0036357095849233563
316,-1.4997943039288346,0.0018029643490745848,-0.00450613020248041
317,-1.504075615333122,0.0017704280216709787,-0.0025037831486992897
318,-1.5064546801493126,0.0017433095674019264,-0.004354048866869027
319,-1.510591479167121,0.0017093236520322602,-0.003698051686650212
320,-1.514105064687973,0.0016811969615921397,-0.004373763242920443
321,-1.5182605599838614,0.0016511527441549366,-0.0045886726393568915
322,-1.522620203917236,0.0016228986595082358,-0.0034624589028025513
323,-1.5259099305200192,0.001596975780106508,-0.0019658362409734923
324,-1.5277778516552651,0.0015707931723954226,-0.0008605811002055344
325,-1.528595766515943,0.0015431284583752821,-0.0015492972304178858
326,-1.5300679476036627,0.0015128359297492144,1.6533892400569673e-06
327,-1.5300667127679595,0.0014862984528304334,-0.0012955195547445287
328,-1.5312977788573516,0.0014556708356628085,-0.0004782737754788092
329,-1.5317524493635044,0.0014291107235981386,-0.00042807726579578145
330,-1.5321594212218461,0.0014015132336066723,-0.0034366403808442645
331,-1.5354245158610242,0.001371211122355487,0.000655707920423459
332,-1.5348018699316666,0.0013513313938268569,0.0033667394187317915
333,-1.5316037337703474,0.001326987259792953,5.004213111827263e-05
334,-1.5315564485116342,0.0012949679682015692,-0.0028639768785444827
335,-1.5342774708602593,0.0012666783701232177,-0.002524125039320297
336,-1.53667562494486,0.0012443283707271947,-0.0070500211407186555
337,-1.5433733707587498,0.0012176094490383357,-0.004048094716142582
338,-1.547219279142109,0.0012016476702978623,-0.003021942570906903
339,-1.5500903351894957,0.0011819181520894607,-0.0016872982855404288
340,-1.5516934715625907,0.0011620339105564176,-0.0021804785775518453
341,-1.5537651214551258,0.0011399778264766889,-0.0013503785329097434
342,-1.555048169086423,0.0011197855588663225,-2.524505201562696e-05
343,-1.5550723329340534,0.0010997997312925756,-0.0014818220171453503
344,-1.5564802376771316,0.0010770509376645662,-0.002793717527855166
345,-1.559134436388003,0.001055821848423021,-0.004008094611980422
346,-1.5629422869655758,0.0010359181913701325,-0.0038011015854919005
347,-1.5665534883261516,0.0010182243561292703,-0.003345243167569683
348,-1.5697316185685442,0.0010008884434953677,-0.0012511978096627868
349,-1.570920400438199,0.0009847670166174395,-0.00041975045904267137
350,-1.5713193019225205,0.0009667664002949931,0.0022620364026129294
351,-1.5691705008039571,0.0009499146984684636,0.0003026757482800591
352,-1.568883086761103,0.0009286511638231627,-0.0019739696360110554
353,-1.5707584806329677,0.0009087158917963997,-0.004809721539503868
354,-1.5753278339376298,0.0008900652509360411,-0.004117877076751096
355,-1.5792399308128477,0.0008755877315478172,-0.0035836463550539973
356,-1.5826445044024295,0.0008608807879637518,-0.0047204367729661405
357,-1.587129024772077,0.0008450996569416586,-0.007011619286030407
358,-1.593790164549571,0.0008294661481502596,-0.005031527041651111
359,-1.598570213306835,0.0008178018305505889,-0.00609436469400325
360,-1.6043599542344966,0.0008035421260643162,-0.0032765084528954907
361,-1.607472728580482,0.0007922606195589659,-0.0032999273189664472
362,-1.6106077474712421,0.0007782120196240803,-0.005498495027356336
363,-1.615831402299056,0.0007632130445467054,-0.004435481709386237
364,-1.6200451915172465,0.0007512468206322551,-0.0022878000404163604
365,-1.6222186803071956,0.0007395750799684796,-0.00332636882436365
366,-1.6253788064279133,0.0007254954455823865,-0.0048597975563861185
367,-1.6299956869636243,0.0007118616986742322,-0.004171165300986539
368,-1.6339583642606037,0.0007002260162619352,-0.003147198079150537
369,-1.6369482701817124,0.0006886633077962484,-0.0014349994640959103
370,-1.6383115849859702,0.0006772142190179687,-0.0012498134094519645
371,-1.6394989705618859,0.0006645676124810952,-0.0011621008739377897
372,-1.640603026835719,0.0006520405566680244,0.0006262667020536696
373,-1.6400081316774269,0.0006404896358707661,-0.0006772699802106423
374,-1.640651594034244,0.0006271147536250168,0.003478312604745736
375,-1.6373472509444413,0.0006168653453651126,0.0072678726931742965
376,-1.630442823712614,0.0006051715291655205,0.008177494035495265
377,-1.6226742540156662,0.0005911922563032576,0.010090922720525603
378,-1.6130879249787133,0.0005776349771362485,0.008358482517769794
379,-1.6051474119630702,0.0005622818086668852,0.007913917251865915
380,-1.5976292339600842,0.0005483756923109224,0.006933118040232296
381,-1.5910428132991614,0.0005347322083640633,0.0045363648114857625
382,-1.5867333063615847,0.0005211787210138511,0.0075397753852051025
383,-1.579570557820063,0.0005106925963275246,0.008506612374535427
384,-1.571489312521395,0.0004987799719555994,0.005735998656278305
385,-1.5660401485897246,0.00048551583438363554,0.004968085890185413
386,-1.5613205002999695,0.0004740762443502113,0.0022430061016511117
387,-1.5591896763548774,0.0004624411652830118,0.0026308471555516835
388,-1.5566904021384838,0.0004528810772537159,0.0030581564047561616
389,-1.5537851829098688,0.0004434275899478268,0.004965438438577106
390,-1.5490680445965463,0.0004345379981246878,0.006388314623014198
391,-1.542999172759412,0.00042517800842998524,0.005999825564693043
392,-1.537299364367929,0.00041509096546879666,0.005054520815757283
393,-1.5324975943729435,0.0004051622482939283,0.004776415352621531
394,-1.5279600235263449,0.00039589445091964417,0.008462124358296347
395,-1.5199210281987159,0.00038806634790362535,0.009865290197788597
396,-1.5105490243462516,0.00037887008201919803,0.00919510716516607
397,-1.5018136933875725,0.0003689757264070437,0.008419656650537923
398,-1.4938150394810783,0.00035944558508704144,0.007324034336933538
399,-1.4868572258817172,0.00035023219150782914,0.006318667584974441
400,-1.48085450985903,0.0003415038546100722,0.008540533589486528
401,-1.4727410203858906,0.0003340395753638404,0.004616172152414657
402,-1.468355673458156,0.00032470102960442237,0.0042471031319890025
403,-1.4643209414023683,0.00031729400702553616,0.007087181043642175
404,-1.4575881347046635,0.0003109166441885913,0.007795204681844292
405,-1.4501827048977245,0.0003035954138469321,0.006259556380475515
406,-1.4442361403202477,0.00029577455948314835,0.00533075731026037
407,-1.4391719342515317,0.0002885742840653258,0.00516913843836484
408,-1.4342612655450508,0.000281889238104117,0.008345378453640397
409,-1.426333168316228,0.0002761284792734541,0.011266843359895098
410,-1.4156296789116398,0.0002698644369115132,0.011324920706110098
411,-1.4048710154866593,0.00026261669135012235,0.011211886986269163
412,-1.3942197335763802,0.00025550323437232637,0.008395396704322908
413,-1.3862441169160467,0.0002480304133879359,0.010675868969582069
414,-1.3761020511700466,0.000242243926721535,0.007465416279445392
415,-1.3690099150067967,0.00023513565339777456,0.010552893460056171
416,-1.3589846751381123,0.00022994148743308806,0.013920699038877443
417,-1.34576001958533,0.00022443594317573672,0.013899446779399987
418,-1.3325555532685944,0.00021791434325650743,0.01650778016364964
419,-1.3168731698630411,0.0002120456121153318,0.016287093252831127
420,-1.3014004386339595,0.00020543562958929125,0.013696683381880775
421,-1.2883885963984654,0.00019861850092045915,0.01405558122006261
422,-1.2750358008816056,0.0001928611952293145,0.013358262250585106
423,-1.2623454580584805,0.00018702587493413437,0.01468930178622615
424,-1.248390627378856,0.00018177503503314152,0.015274578233270178
425,-1.2338797837808557,0.000176361262426684,0.015395458052830692
426,-1.2192541040695568,0.00017094008171812924,0.012641193904712009
427,-1.207244975013268,0.00016519988836011053,0.012440158125437306
428,-1.1954268296980124,0.00016035275221552522,0.013625964183079715
429,-1.182482168397284,0.00015586486981628887,0.016808615641858853
430,-1.1665139879949789,0.00015164281897957075,0.01707744024727071
431,-1.150290423988633,0.00014673276587577939,0.014472511205878578
432,-1.136541542341417,0.00014151988873485597,0.011998773856676175
433,-1.1251427109658998,0.00013676723605586752,0.00884170688321677
434,-1.116743093020328,0.00013232768835214962,0.009931149861784363
435,-1.1073085040838684,0.00012891761434021074,0.010314742333808977
436,-1.0975095021394172,0.00012538257759873338,0.00867447569374389
437,-1.0892687533430256,0.0001216376193977967,0.011374077826785355
438,-1.0784633823855987,0.00011870340189219603,0.00977441073079614
439,-1.0691776950208214,0.00011503826792411279,0.01321925143492763
440,-1.0566194088640788,0.00011223652878783592,0.014845161931001612
441,-1.042516507605388,0.00010895363327293402,0.01553072273116428
442,-1.0277623234558446,0.00010549365993179224,0.014321190235729165
443,-1.014157195046197,0.00010184864359668837,0.01151144084999971
444,-1.0032213284271687,9.82375664646681e-05,0.012684821533231732
445,-0.9911707500544918,9.541405351329298e-05,0.011596634372786354
446,-0.9801539493771072,9.231909225772958e-05,0.009852063427962663
447,-0.9707944909958595,8.933299161011214e-05,0.007708729804001476
